Outcome Date,Animal ID,Name,Outcome Status,Euthanasia Reason,Type,Sex,Spayed/Neutered,Primary Breed,Primary Color,Secondary Color,Date of Birth,Intake Date,Days in Shelter
08/12/2025 06:22:17 PM,13502,Boyo,Adopted,,Dog,Male,yes,Pug,Tan,Black,06/13/2025 12:00:00 AM,08/08/2025 11:44:00 AM,4
01/04/2026 01:52:00 PM,19963,,Unassisted Death,Rabies Risk,Mammal,Unknown,Unknown,Bat - Unspecified,Black,,,01/02/2026 06:22:00 PM,1
07/10/2025 04:23:25 PM,9234,Wednesday,Adopted,,Cat,Female,yes,Domestic Shorthair,Tortoiseshell,,06/07/2023 12:00:00 AM,06/07/2025 06:21:00 PM,32
07/03/2025 10:35:00 AM,11300,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,,,07/01/2025 02:42:00 PM,1
06/11/2025 06:01:00 PM,8935,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,White,04/16/2025 12:00:00 AM,06/04/2025 12:38:00 PM,7
08/05/2025 04:03:00 PM,8573,Finn,Transfer Out,,Dog,Male,Yes,German Shepherd,Black,Tan,05/30/2022 12:00:00 AM,05/30/2025 01:04:00 PM,67
07/17/2025 06:57:29 PM,6336,Zachary,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Black,,03/17/2021 12:00:00 AM,03/17/2025 12:00:00 AM,122
01/04/2026 03:02:00 PM,19814,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,White,07/29/2025 12:00:00 AM,12/29/2025 03:55:00 PM,5
07/27/2025 04:21:00 PM,6184,Lulu,Adopted,,Dog,Female,Yes,Labrador Retriever,Black,White,01/22/2023 12:00:00 AM,01/23/2025 12:00:00 AM,185
08/04/2025 06:13:14 PM,10834,,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Black,White,04/12/2025 12:00:00 AM,06/25/2025 03:38:00 PM,40
06/10/2025 01:48:01 PM,6422,*CHEDDAR,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,03/09/2025 12:00:00 AM,03/31/2025 12:00:00 AM,71
09/06/2025 05:32:00 PM,12499,Levon,Adopted,,Dog,Male,Yes,BLUE LACY,Blue,,03/19/2025 12:00:00 AM,08/11/2025 11:32:00 AM,26
06/09/2025 03:38:26 PM,6725,Berlioz,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,,04/01/2025 12:00:00 AM,04/28/2025 12:00:00 AM,42
05/31/2025 12:42:00 PM,8356,Toby,Transfer Out,,Dog,Male,No,Yorkshire Terrier,Tan,Grey,05/27/2023 12:00:00 AM,05/27/2025 06:31:00 PM,3
10/23/2025 03:58:00 PM,16947,,Return to Habitat,,Cat,Female,Yes,Domestic Medium Hair,White,,10/17/2023 12:00:00 AM,10/17/2025 03:00:00 PM,6
06/04/2025 04:39:00 PM,8969,,Unassisted Death,,Puppy,Unknown,Unknown,Pointer,White,White,06/04/2025 12:00:00 AM,06/04/2025 03:27:00 PM,0
10/15/2025 01:49:51 PM,12348,Prissy,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Black,White,07/15/2025 12:00:00 AM,07/19/2025 08:38:00 AM,88
07/07/2025 05:20:45 PM,10819,Sabrina Carpenter,Adopted,,Dog,Female,yes,Australian Cattle Dog,Black,White,06/25/2024 12:00:00 AM,06/25/2025 02:19:00 PM,12
09/27/2025 12:08:00 PM,15100,Snickers,DOA - Released to Owner,Suffering,Cat,Male,Yes,Domestic Medium Hair,Brown Tabby,White,09/08/2015 12:00:00 AM,09/27/2025 07:10:00 AM,0
10/08/2025 04:27:30 PM,13677,,Adopted,,Cat,Male,yes,Domestic Shorthair,Black,White,08/11/2025 12:00:00 AM,08/12/2025 02:10:00 PM,57
11/01/2025 01:29:50 PM,10066,Van,Adopted,,Dog,Male,Yes,German Shepherd,Brown,,10/16/2024 12:00:00 AM,09/22/2025 12:12:00 PM,40
01/04/2026 03:02:00 PM,19815,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,White,07/29/2025 12:00:00 AM,12/29/2025 03:55:00 PM,5
10/25/2025 11:17:29 PM,14281,Frankie,Adopted Offsite(Altered),,Dog,Female,Yes,German Shepherd,Tri Color,White,07/28/2025 12:00:00 AM,08/25/2025 01:52:00 PM,61
07/08/2025 06:15:33 PM,11015,,Adopted,,Cat,Male,yes,Domestic Shorthair,Cream Ginger Tabby,White,04/27/2025 12:00:00 AM,06/27/2025 12:08:00 PM,11
07/25/2025 06:28:45 PM,8923,Owl,Adopted,,Cat,Male,Yes,Domestic Shorthair,Grey Tabby,,05/07/2025 12:00:00 AM,06/04/2025 11:10:00 AM,51
07/08/2025 06:45:22 PM,7441,Pippin,Adopted,,Dog,Female,yes,American Pit Bull Terrier,Brown,Brindle,12/15/2024 12:00:00 AM,05/13/2025 02:50:00 PM,56
07/17/2025 03:53:00 PM,8851,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,04/09/2025 12:00:00 AM,06/03/2025 11:19:00 AM,44
07/02/2025 01:50:55 PM,5989,Morgan,Adopted,,Dog,Female,Yes,American Pit Bull Terrier,White,Tan,11/21/2022 12:00:00 AM,04/08/2025 12:00:00 AM,85
06/21/2025 02:20:28 PM,6809,Daisy,Adopted Offsite(Altered),,Cat,Female,Yes,Domestic Shorthair,Orange Tabby,,04/25/2025 12:00:00 AM,05/02/2025 12:00:00 AM,50
05/29/2025 03:16:00 PM,8396,,Transfer Out,,Cat,Male,Unknown,Domestic Shorthair,Cream,,05/14/2025 12:00:00 AM,05/28/2025 12:41:00 PM,1
05/27/2025 04:23:07 PM,7180,,Adopted,,Dog,Male,Yes,Australian Cattle Dog,Black,Tan,03/14/2025 12:00:00 AM,05/08/2025 06:43:00 PM,18
09/08/2025 06:36:35 PM,12613,Henry,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,,03/09/2025 12:00:00 AM,07/23/2025 12:14:00 PM,47
07/30/2025 05:05:00 PM,6752,Polly,Transfer Out,,Cat,Female,No,Domestic Shorthair,Black,,03/01/2025 12:00:00 AM,04/29/2025 12:00:00 AM,92
05/29/2025 03:21:00 PM,8237,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Brown Tabby,05/18/2025 12:00:00 AM,05/25/2025 05:45:00 PM,3
10/22/2025 04:21:52 PM,15485,Frankie,Adopted Altered,,Cat,Female,yes,Domestic Shorthair,Tortoiseshell,,09/17/2024 12:00:00 AM,09/16/2025 11:05:00 AM,36
11/07/2025 05:30:38 PM,14496,Scarlett,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,08/28/2024 12:00:00 AM,10/27/2025 11:27:00 AM,11
09/03/2025 05:28:33 PM,13379,Tamika,Adopted,,Cat,Female,yes,Domestic Shorthair,White,,08/06/2018 12:00:00 AM,08/06/2025 11:29:00 AM,28
08/13/2025 05:44:00 PM,7998,Animal Test Ra 1,Reclaimed,,Dog,Female,Unknown,Affenpinscher,Albino,,05/21/2014 12:00:00 AM,05/21/2025 10:41:00 AM,84
07/01/2025 01:54:00 PM,6189,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,,08/30/2024 12:00:00 AM,01/30/2025 12:00:00 AM,152
07/19/2025 11:20:21 AM,9176,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Orange Tabby,05/04/2025 12:00:00 AM,06/06/2025 03:57:00 PM,42
06/26/2025 02:28:33 PM,6204,Igor,Adopted Altered,,Dog,Male,Yes,Siberian Husky,Black,Tan,10/01/2024 12:00:00 AM,04/10/2025 12:00:00 AM,77
06/29/2025 01:09:35 PM,5945,Skittles,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torbie,,04/19/2014 12:00:00 AM,04/14/2025 12:00:00 AM,76
09/11/2025 02:09:18 PM,9709,,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,Calico,05/01/2025 12:00:00 AM,06/12/2025 12:52:00 PM,91
12/02/2025 01:32:00 PM,17090,Brownie,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,,09/12/2025 12:00:00 AM,10/21/2025 11:36:00 AM,42
10/24/2025 06:19:00 PM,17278,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Blue,White,09/12/2025 12:00:00 AM,10/24/2025 05:02:00 PM,0
12/01/2025 05:45:49 PM,18128,Simon,Adopted,,Cat,Male,Yes,Siamese,Seal Point,White,09/12/2025 12:00:00 AM,11/14/2025 04:21:00 PM,17
11/20/2025 10:06:20 PM,17091,Miso,Adopted Offsite,,Cat,Female,Yes,Domestic Shorthair,Torbie,,09/12/2025 12:00:00 AM,10/21/2025 11:36:00 AM,30
11/20/2025 04:18:00 PM,17095,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,09/12/2025 12:00:00 AM,10/21/2025 11:36:00 AM,30
12/17/2025 04:46:57 PM,15635,Pumpkin,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,,09/12/2025 12:00:00 AM,09/19/2025 11:36:00 AM,89
12/03/2025 04:28:53 PM,17093,Caramel,Adopted,,Cat,Female,yes,Domestic Shorthair,Tortoiseshell,,09/12/2025 12:00:00 AM,10/21/2025 11:36:00 AM,43
11/24/2025 03:24:30 PM,17092,Ivy,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torbie,,09/12/2025 12:00:00 AM,10/21/2025 11:36:00 AM,34
11/15/2025 12:17:00 PM,17581,Louie,Adopted,,Cat,Male,Yes,Domestic Shorthair,White,Orange Tabby,09/12/2025 12:00:00 AM,10/31/2025 12:26:00 PM,14
01/12/2026 05:15:07 PM,20247,*teto,Adopted,,Cat,Male,Yes,Siamese,Seal Point,,09/12/2025 12:00:00 AM,01/09/2026 01:38:00 PM,3
12/07/2025 03:16:00 PM,18893,Brodie,Transfer Out,,Dog,Male,Yes,Labradoodle,Chocolate,,06/03/2021 12:00:00 AM,12/03/2025 03:15:00 PM,4
12/20/2025 11:37:00 AM,7436,Tiger,Adopted,,Cat,Female,Yes,Domestic Shorthair,Cream Ginger Tabby,Orange,11/13/2023 12:00:00 AM,05/13/2025 02:33:00 PM,220
12/07/2025 02:36:00 PM,19010,Lola,Transfer Out,,Dog,Female,No,Chihuahua - Smooth,Red,White,12/07/2015 12:00:00 AM,12/07/2025 12:08:00 PM,0
12/16/2025 04:31:28 PM,17268,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,09/12/2025 12:00:00 AM,10/24/2025 01:33:00 PM,53
12/17/2025 04:47:00 PM,15637,Penelope,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,09/12/2025 12:00:00 AM,09/19/2025 11:36:00 AM,89
11/13/2025 06:42:00 PM,17580,,Adopted,,Cat,Male,yes,Domestic Shorthair,Orange Tabby,,09/12/2025 12:00:00 AM,10/31/2025 12:26:00 PM,13
01/05/2026 09:42:00 AM,19847,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Black,,12/30/2023 12:00:00 AM,12/30/2025 12:10:00 PM,5
12/15/2025 05:28:37 PM,16674,Pumpkin Spice Latte,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,,09/12/2025 12:00:00 AM,10/12/2025 12:53:00 PM,64
11/29/2025 03:23:00 PM,18025,Albus,Transfer Out,,Dog,Male,No,Poodle - Miniature,Black,,09/12/2025 12:00:00 AM,11/12/2025 10:58:00 AM,17
01/30/2026 01:32:00 PM,19987,Leif,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,09/12/2025 12:00:00 AM,01/03/2026 02:47:00 PM,26
11/13/2025 06:42:35 PM,17582,,Adopted,,Cat,Male,yes,Domestic Shorthair,White,Grey,09/12/2025 12:00:00 AM,10/31/2025 12:26:00 PM,13
01/05/2026 09:42:00 AM,19849,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Chocolate,,12/23/2025 12:00:00 AM,12/30/2025 12:10:00 PM,5
10/24/2025 06:19:00 PM,17279,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Blue,White,09/12/2025 12:00:00 AM,10/24/2025 05:02:00 PM,0
10/04/2025 01:24:00 PM,16292,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Black,,09/12/2025 12:00:00 AM,10/03/2025 03:29:00 PM,0
12/19/2025 02:10:48 PM,15636,Daisy,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,,09/12/2025 12:00:00 AM,09/19/2025 11:36:00 AM,91
12/02/2025 05:19:48 PM,17094,Kit Kat,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,09/12/2025 12:00:00 AM,10/21/2025 11:36:00 AM,42
12/19/2025 05:34:00 PM,15634,Rocky,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,,09/12/2025 12:00:00 AM,09/19/2025 11:36:00 AM,91
12/15/2025 04:25:07 PM,18129,Miles,Adopted,,Cat,Male,yes,Domestic Shorthair,Black,,09/12/2025 12:00:00 AM,11/14/2025 04:21:00 PM,31
01/05/2026 09:42:00 AM,19850,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,,12/23/2025 12:00:00 AM,12/30/2025 12:10:00 PM,5
01/05/2026 09:42:00 AM,19848,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Chocolate,,12/23/2025 12:00:00 AM,12/30/2025 12:10:00 PM,5
01/05/2026 09:42:00 AM,19855,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Black,,12/23/2025 12:00:00 AM,12/30/2025 12:10:00 PM,5
01/05/2026 09:42:00 AM,19856,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Black,,12/23/2025 12:00:00 AM,12/30/2025 12:10:00 PM,5
01/05/2026 09:42:00 AM,19851,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Chocolate,,12/23/2025 12:00:00 AM,12/30/2025 12:10:00 PM,5
01/05/2026 09:42:00 AM,19854,,Transfer Out,,Kitten,Male,No,Domestic Shorthair,Chocolate,,12/23/2025 12:00:00 AM,12/30/2025 12:10:00 PM,5
01/05/2026 09:42:00 AM,19853,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Black,,12/23/2025 12:00:00 AM,12/30/2025 12:10:00 PM,5
01/05/2026 09:42:00 AM,19852,,Transfer Out,,Kitten,Female,No,Domestic Shorthair,Black,,12/23/2025 12:00:00 AM,12/30/2025 12:10:00 PM,5
12/28/2025 12:41:00 PM,19559,Unknown,Euthanized,Suffering,Dog,Unknown,Unknown,Poodle - Miniature,White,,12/19/2010 12:00:00 AM,12/19/2025 07:54:00 AM,9
12/14/2025 10:23:49 AM,17078,Pumpkin,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Black,,09/27/2025 12:00:00 AM,10/21/2025 10:07:00 AM,54
12/31/2025 04:21:50 PM,19389,Nixie,Adopted Altered,,Cat,Female,yes,Domestic Long Hair,Torbie,,01/16/2025 12:00:00 AM,12/15/2025 01:42:00 PM,16
01/23/2026 06:59:00 PM,20631,,Euthanized,Suffering,Cat,Male,No,American Shorthair,Black,White,01/21/2024 12:00:00 AM,01/21/2026 08:22:00 AM,2
12/14/2025 08:02:00 PM,19045,Eden,Transfer Out,,Dog,Female,No,Border Collie,Bronze,Tan,12/08/2021 12:00:00 AM,12/08/2025 01:44:00 PM,6
01/05/2026 05:09:24 PM,19894,,Adopted,,Cat,Female,Yes,Domestic Medium Hair,Calico,,07/31/2025 12:00:00 AM,12/31/2025 11:18:00 AM,5
01/05/2026 06:36:39 PM,19246,,Adopted,,Kitten,Male,yes,Domestic Shorthair,Brown Tabby,,09/27/2025 12:00:00 AM,12/10/2025 04:30:00 PM,26
12/30/2025 06:18:00 PM,17737,Lucy,Adopted,,Puppy,Female,Yes,Belgian Shepherd Dog,Black,White,10/01/2025 12:00:00 AM,12/23/2025 08:13:00 AM,7
01/22/2026 02:15:00 PM,13241,Green,Transfer Out,,Cat,Male,No,Domestic Shorthair,White,Brown,07/28/2025 12:00:00 AM,08/04/2025 07:29:00 AM,171
12/05/2025 01:21:00 PM,18506,Eddie,Transfer Out,,Guinea Pig,Unknown,Unknown,Abyssinian,Black,White,05/26/2025 12:00:00 AM,11/24/2025 12:22:00 PM,11
01/06/2026 06:33:00 AM,19944,,Transfer Out,,Cat,Unknown,Unknown,Russian,Blue,,01/04/2025 12:00:00 AM,01/02/2026 11:09:00 AM,3
01/06/2026 06:33:00 AM,19948,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Orange Tabby,White,01/04/2024 12:00:00 AM,01/02/2026 12:30:00 PM,3
01/06/2026 06:33:00 AM,19979,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Orange,Orange Tabby,04/03/2025 12:00:00 AM,01/03/2026 12:13:00 PM,2
01/06/2026 06:33:00 AM,19958,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,,01/02/2025 12:00:00 AM,01/02/2026 04:41:00 PM,3
01/06/2026 06:33:00 AM,19939,,Transfer Out,,Cat,Male,Unknown,Domestic Shorthair,Blue,BLUE TABBY,01/01/2023 12:00:00 AM,01/01/2026 09:33:00 PM,4
01/06/2026 06:33:00 AM,19959,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,White,05/02/2025 12:00:00 AM,01/02/2026 04:41:00 PM,3
01/06/2026 11:22:00 AM,19872,,Transfer Out,,Fowl,Unknown,Unknown,Chinese Silky Bantam,Black,,,12/30/2025 05:57:00 PM,6
01/06/2026 11:25:00 AM,17738,,Reclaimed,,Puppy,Male,Yes,Belgian Shepherd Dog,Black,,10/22/2025 12:00:00 AM,12/30/2025 08:29:00 AM,7
01/06/2026 11:26:00 AM,17740,,Reclaimed,,Puppy,Male,Yes,Belgian Shepherd Dog,Brown,White,10/22/2025 12:00:00 AM,12/30/2025 08:23:00 AM,7
01/06/2026 11:22:00 AM,19871,,Transfer Out,,Fowl,Unknown,Unknown,Chinese Silky Bantam,White,,,12/30/2025 05:54:00 PM,6
01/05/2026 04:17:00 PM,19802,,Adopted,,Dog,Female,Yes,American Staffordshire Terrier,Blue,Tan,,12/29/2025 01:11:00 PM,7
01/06/2026 04:41:03 PM,19254,,Adopted,,Puppy,Female,yes,Bohemian Shepherd,Tan,,10/23/2025 12:00:00 AM,12/10/2025 05:09:00 PM,26
01/06/2026 05:08:19 PM,19845,,Adopted,,Cat,Male,yes,Domestic Shorthair,Blue,White,12/30/2023 12:00:00 AM,12/30/2025 12:08:00 PM,7
12/08/2025 06:24:04 PM,6883,Viola,Adopted Altered,,Dog,Female,Yes,American Pit Bull Terrier,White,Brown,05/05/2023 12:00:00 AM,05/05/2025 10:25:00 AM,217
12/12/2025 07:10:00 AM,18214,Star,Transfer Out,,Cat,Female,No,Domestic Shorthair,Muted Calico,,11/17/2021 12:00:00 AM,11/17/2025 01:22:00 PM,24
12/30/2025 04:21:06 PM,18318,Ringo,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Blue,White,09/20/2025 12:00:00 AM,11/20/2025 11:32:00 AM,40
12/03/2025 05:15:33 PM,17950,Luna,Adopted,,Dog,Female,yes,German Shepherd,Black,Tan,11/10/2022 12:00:00 AM,11/10/2025 10:49:00 AM,23
01/14/2026 06:40:30 PM,17160,Cypress,Adopted,,Dog,Male,Yes,Flat Coated Retriever,Black,,10/22/2022 12:00:00 AM,10/22/2025 12:25:00 PM,84
12/14/2025 06:09:00 PM,19296,,Transfer Out,,Dog,Female,No,Doberman Pinscher,Black,Tan,08/11/2025 12:00:00 AM,12/11/2025 05:54:00 PM,3
12/30/2025 05:40:00 PM,16849,Tiger,Adopted,,Dog,Male,Yes,German Shepherd,Sable,,10/15/2021 12:00:00 AM,10/15/2025 12:21:00 PM,76
01/07/2026 09:14:00 AM,19960,,Euthanized,Suffering,Cat,Male,No,Domestic Shorthair,White,Blue,01/02/2019 12:00:00 AM,01/02/2026 04:57:00 PM,4
01/07/2026 09:13:00 AM,19989,,Euthanized,Suffering,Cat,Male,No,Domestic Shorthair,Orange Tabby,,,01/03/2026 03:12:00 PM,3
01/07/2026 10:29:00 AM,20116,,Unassisted Death - In Transit,,Mammal,Unknown,Unknown,Bat - Unspecified,Brown,,,01/07/2026 01:24:00 AM,0
01/20/2026 05:30:37 PM,19360,Peanut,Adopted,,Cat,Male,yes,Domestic Shorthair,White,Cream,12/14/2023 12:00:00 AM,12/14/2025 03:20:00 PM,37
12/09/2025 05:02:07 PM,15642,Doodle,Adopted,,Cat,Male,Yes,Domestic Shorthair,White,Brown,08/08/2025 12:00:00 AM,11/12/2025 11:33:00 AM,27
12/13/2025 05:54:57 PM,18640,Taffy,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Brown Tabby,White,10/15/2025 12:00:00 AM,11/26/2025 11:22:00 AM,17
12/16/2025 04:01:02 PM,17097,Dasher,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,06/23/2025 12:00:00 AM,10/21/2025 11:52:00 AM,56
12/30/2025 10:55:00 AM,15887,Bagheera,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,Brown Tabby,08/13/2025 12:00:00 AM,09/24/2025 01:38:00 PM,96
12/15/2025 05:08:58 PM,19190,,Adopted,,Kitten,Male,yes,Domestic Shorthair,Brown Tabby,White,09/26/2025 12:00:00 AM,12/10/2025 11:21:00 AM,5
12/28/2025 08:03:00 PM,19761,,DOA,,Puppy,Unknown,Unknown,Unknown - DISPATCH ONLY,Black,,,12/27/2025 06:24:00 PM,1
01/07/2026 03:01:00 PM,20148,,Euthanized,Injured,Bird (wildlife),Unknown,Unknown,Goose - Brant,White,,,01/07/2026 01:03:00 PM,0
01/07/2026 04:35:06 PM,19935,,Adopted,,Dog,Male,yes,Border Terrier,Brown Brindle,White,01/01/2024 12:00:00 AM,01/01/2026 12:43:00 PM,6
01/07/2026 05:55:00 PM,20015,,Unassisted Death,Rabies Risk,Mammal,Unknown,Unknown,Raccoon,Black,Grey,,01/04/2026 09:54:00 PM,2
01/07/2026 06:47:04 PM,19846,,Adopted,,Cat,Male,yes,Domestic Shorthair,Black,White,12/30/2024 12:00:00 AM,12/30/2025 12:08:00 PM,8
01/07/2026 07:34:00 PM,20053,,Euthanized,Suffering,Cat,Male,Yes,Domestic Shorthair,Brown,White,01/05/2024 12:00:00 AM,01/05/2026 03:59:00 PM,2
01/08/2026 08:50:00 AM,20076,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,White,Brown Tabby,01/06/2024 12:00:00 AM,01/06/2026 11:16:00 AM,1
01/08/2026 08:50:00 AM,20077,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Grey Tabby,White,01/06/2025 12:00:00 AM,01/06/2026 11:22:00 AM,1
12/08/2025 04:10:10 PM,18880,Nibbler,Adopted,,Puppy,Male,yes,American Pit Bull Terrier,Brown,Tan,09/24/2025 12:00:00 AM,12/03/2025 01:09:00 PM,5
01/20/2026 04:54:37 PM,19805,Charlie,Adopted,,Cat,Male,yes,Domestic Shorthair,BLUE TABBY,,03/29/2025 12:00:00 AM,12/29/2025 01:27:00 PM,22
12/10/2025 06:35:00 PM,14794,Lurrus,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,,09/02/2022 12:00:00 AM,09/02/2025 06:24:00 PM,99
12/13/2025 06:52:00 PM,17364,Mouse,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Brown Tabby,,09/22/2025 12:00:00 AM,10/27/2025 11:18:00 AM,47
12/31/2025 04:57:32 PM,18889,Risa,Adopted Altered,,Kitten,Female,yes,Domestic Shorthair,Black,,09/17/2025 12:00:00 AM,12/03/2025 02:15:00 PM,28
12/16/2025 08:25:00 PM,19003,Flower,Transfer Out,,Dog,Female,No,Labrador Retriever,Yellow,,12/07/2022 12:00:00 AM,12/07/2025 09:44:00 AM,9
01/08/2026 06:19:00 PM,20046,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,05/05/2025 12:00:00 AM,01/05/2026 03:39:00 PM,3
01/08/2026 07:21:00 PM,20093,,Reclaimed,,Puppy,Male,No,Chihuahua - Long-hair,Black Brown,,11/25/2025 12:00:00 AM,01/06/2026 02:49:00 PM,2
01/08/2026 07:22:00 PM,20096,,Reclaimed,,Puppy,Female,No,Chihuahua - Smooth,Blonde,White,11/25/2025 12:00:00 AM,01/06/2026 02:49:00 PM,2
01/08/2026 07:21:00 PM,20095,,Reclaimed,,Puppy,Male,No,Chihuahua - Smooth,Brown,Black,11/25/2025 12:00:00 AM,01/06/2026 02:49:00 PM,2
01/08/2026 07:26:00 PM,20099,,Reclaimed,,Puppy,Female,No,Chihuahua - Smooth,Tri Color,,11/25/2025 12:00:00 AM,01/06/2026 02:49:00 PM,2
01/08/2026 07:23:00 PM,20097,,Reclaimed,,Puppy,Male,No,Chihuahua - Long-hair,Tri Color,,11/25/2025 12:00:00 AM,01/06/2026 02:49:00 PM,2
01/08/2026 07:26:00 PM,20098,,Reclaimed,,Puppy,Male,No,Chihuahua - Smooth,Tri Color,,11/25/2025 12:00:00 AM,01/06/2026 02:49:00 PM,2
01/20/2026 05:41:29 PM,20327,Colonel Whiskers,Adopted,,Cat,Male,yes,Domestic Medium Hair,BLUE TABBY,,01/12/2025 12:00:00 AM,01/12/2026 02:28:00 PM,8
01/21/2026 07:20:00 PM,20643,,Transfer Out,,Puppy,Female,No,German Shepherd,Brown,,12/17/2025 12:00:00 AM,01/21/2026 11:20:00 AM,0
01/20/2026 04:49:40 PM,20194,Yuki,Adopted,,Kitten,Male,Yes,Domestic Shorthair,Black,,09/16/2025 12:00:00 AM,01/08/2026 12:27:00 PM,12
01/09/2026 06:34:00 AM,20027,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Calico,,01/05/2025 12:00:00 AM,01/05/2026 11:31:00 AM,3
01/09/2026 06:34:00 AM,20072,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Brown Tabby,04/06/2025 12:00:00 AM,01/06/2026 11:04:00 AM,2
01/09/2026 11:38:00 AM,20059,,Return to Habitat,,Cat,Male,Yes,Russian,Blue,,01/07/2018 12:00:00 AM,01/05/2026 05:48:00 PM,3
01/09/2026 04:27:27 PM,20078,,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,Chocolate Tabby,01/06/2024 12:00:00 AM,01/06/2026 11:27:00 AM,3
01/17/2026 02:19:39 PM,20440,Snoopy,Adopted,,Dog,Female,Yes,American Bulldog,Brown,White,05/15/2022 12:00:00 AM,01/15/2026 01:07:00 PM,2
12/10/2025 05:07:00 PM,17360,Dakota,Adopted,,Dog,Female,Yes,Labrador Retriever,Tan,White,10/27/2021 12:00:00 AM,10/27/2025 11:21:00 AM,44
12/11/2025 05:13:33 PM,16585,Moo,Adopted Altered,,Dog,Male,yes,Weimaraner - Smooth,White,Blue,08/28/2025 12:00:00 AM,10/09/2025 05:23:00 PM,62
01/08/2026 02:13:00 PM,19885,Jess,Transfer Out,,Dog,Female,No,Belgian Shepherd Dog,Black Brindle,Brown,12/31/2023 12:00:00 AM,12/31/2025 09:33:00 AM,8
12/09/2025 02:36:00 PM,12547,Bella,Euthanized,Court Order,Dog,Female,Yes,American Pit Bull Terrier,Brown,White,11/19/2023 12:00:00 AM,11/19/2025 07:39:00 PM,19
01/21/2026 03:28:00 PM,17556,Hans,Euthanized,Suffering,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,06/05/2020 12:00:00 AM,10/30/2025 06:38:00 PM,82
01/08/2026 05:13:41 PM,19644,Flame,Adopted,,Cat,Female,yes,Domestic Shorthair,Black,,06/22/2021 12:00:00 AM,12/22/2025 02:37:00 PM,17
